Fid,Gender,Age,Digital_Material,Author,Latitude,Longitude,Used_Device,Education_Level,Label
10.42.0.151-66.231.239.125-52625-443-6,Male,17,Of Mice and Men,John Steinbeck,41.57321374,-73.08477215,Computer,School,0
172.217.11.46-10.42.0.211-443-34740-6,Female,19,The Vicar of Wakefield,Oliver Goldsmith,41.54563866,-72.98199805,Mobile,College,1
10.42.0.42-64.71.142.120-52444-80-6,Male,21,A Connecticut Yankee in King Arthur's Court,Mark Twain,41.45684682,-81.77899028,Mobile,University,0
198.11.136.24-10.42.0.211-443-38890-6,Female,21,White Fang,Jack London,47.61402658,-119.2936906,Mobile,University,0
157.240.2.35-10.42.0.211-443-55045-6,Male,17,Fathers and Sons,Ivan Sergeevich Turgenev,47.50042934,-122.3454809,Mobile,School,0
198.105.244.11-10.42.0.42-80-59817-6,Male,21,Doctor Zhivago,Boris Leonidovich Pasternak,45.61054389,-122.4409166,Mobile,University,0
10.42.0.151-10.42.0.1-38637-53-17,Female,17,The Decameron,Giovanni Boccaccio,35.1433219,-80.92181761,Mobile,School,0
172.217.6.237-10.42.0.151-443-53196-6,Female,21,Nineteen Eighty-Four,George Orwell,35.07970921,-80.65501541,Mobile,University,1
10.42.0.211-103.235.46.212-46483-443-6,Female,17,The Jungle,Upton Sinclair,39.76241114,-81.1300034,Mobile,School,1
10.42.0.151-10.42.0.1-9628-53-17,Female,17,The Da Vinci Code,Dan Brown,33.17083336,-80.04552759,Computer,School,0
157.240.2.35-10.42.0.151-443-34556-6,Female,21,Persuasion,Jane Austen,36.06226011,-119.3094499,Mobile,University,0
172.217.10.238-10.42.0.151-80-35227-6,Female,17,Mansfield Park,Jane Austen,41.50330942,-81.98949107,Mobile,School,0
174.35.73.78-10.42.0.42-80-33386-6,Male,21,Candide,Voltaire,39.33252858,-91.19659426,Tab,University,1
10.42.0.211-72.21.206.53-50702-443-6,Male,21,For Whom the Bell Tolls,Ernest Hemingway,18.19736565,-66.79338136,Mobile,University,1
172.217.6.234-10.42.0.211-443-50174-6,Male,19,Far from the Madding Crowd,Thomas Hardy,35.72992889,-79.45949991,Mobile,College,1
10.42.0.42-14.29.93.254-59408-80-6,Female,21,The Fellowship of the Ring,J.R.R. Tolkien,35.12651823,-81.10012374,Mobile,University,1
202.77.129.146-10.42.0.151-80-36578-6,Male,21,The Return of the Native,Thomas Hardy,32.96335796,-80.04900723,Mobile,University,1
10.42.0.151-10.42.0.1-35383-53-17,Male,21,Sons and Lovers,D.H. Lawrence,37.49555857,-77.65278518,Mobile,University,0
10.42.0.211-52.84.29.154-57116-443-6,Female,19,Charlotte's Web,E.B. White,36.80241158,-76.2373196,Mobile,College,1
10.42.0.151-10.42.0.1-13864-53-17,Male,21,The Swiss Family Robinson,Johann David Wyss,41.09565772,-111.9940788,Mobile,University,0
10.42.0.151-98.139.199.205-50099-443-6,Male,17,Bleak House,Charles Dickens,18.35602266,-66.12453095,Mobile,School,0
10.42.0.211-10.42.0.1-40839-53-17,Female,21,PŠre Goriot,Honor‚ de Balzac,47.77702568,-122.1899234,Mobile,University,0
172.217.12.194-10.42.0.211-443-44450-6,Female,17,Utopia,Thomas More,48.86009206,-122.6005919,Mobile,School,1
173.194.175.138-10.42.0.151-443-59887-6,Male,17,"The History of Tom Jones, a Foundling",Henry Fielding,41.70486214,-111.7991629,Mobile,School,0
217.69.133.145-10.42.0.151-443-54650-6,Male,17,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,41.23399846,-81.32536473,Mobile,School,1
183.232.118.20-10.42.0.211-80-51569-6,Female,17,Kim,Rudyard Kipling,36.80991644,-100.5256223,Mobile,School,0
172.217.6.195-10.42.0.211-443-56717-6,Male,19,The Sound and the Fury,William Faulkner,40.50718816,-111.9603167,Mobile,College,1
174.35.73.148-10.42.0.42-80-47178-6,Male,21,Harry Potter and the Goblet of Fire,J.K. Rowling,41.04545279,-111.9916671,Mobile,University,0
10.42.0.211-119.146.74.34-47825-80-6,Female,19,The Mill on the Floss,George Eliot,41.05962336,-111.9728709,Mobile,College,1
172.217.10.40-10.42.0.211-443-51176-6,Female,17,A Wrinkle in Time,Madeleine L'Engle,46.19754936,-119.2059685,Mobile,School,1
10.42.0.211-77.234.44.200-49222-80-6,Male,17,The Hound of the Baskervilles,Arthur Conan Doyle,46.98315604,-122.9046792,Mobile,School,0
10.42.0.211-104.192.110.245-53242-443-6,Female,17,The Two Towers,J.R.R. Tolkien,30.41879317,-97.74167536,Mobile,School,1
172.217.10.106-10.42.0.42-443-53205-6,Male,19,The War of the Worlds,H.G. Wells,33.90207507,-118.1533713,Mobile,College,0
10.42.0.151-111.221.77.173-43477-40010-17,Male,17,Middlemarch,George Eliot,41.7872066,-73.69292632,Mobile,School,0
172.217.10.46-10.42.0.151-443-55531-6,Male,21,The Age of Innocence,Edith Wharton,46.03369766,-99.38064465,Mobile,University,1
203.130.53.126-10.42.0.211-80-52261-6,Male,21,The Color Purple,Alice Walker,35.47166706,-86.09514652,Mobile,University,1
10.42.0.211-36.110.213.174-55987-443-6,Female,17,Northanger Abbey,Jane Austen,39.38083373,-79.77130401,Mobile,School,0
10.42.0.211-64.71.142.95-53808-443-6,Male,19,East of Eden,John Steinbeck,43.76823474,-88.44989611,Tab,College,1
172.217.12.130-10.42.0.211-443-44096-6,Male,21,On the Road,Jack Kerouac,42.72649556,-87.83698081,Mobile,University,0
203.205.179.172-10.42.0.211-80-40197-6,Female,17,Catch-22,Joseph Heller,42.9037517,-87.94299027,Mobile,School,1
10.42.0.211-10.42.0.1-29935-53-17,Female,21,Around the World in Eighty Days,Jules Verne,44.25302361,-91.49528526,Mobile,University,0
10.42.0.211-120.76.223.181-58745-83-6,Male,19,Hard Times,Charles Dickens,29.42446582,-98.54008291,Mobile,College,1
151.101.45.140-10.42.0.211-443-48544-6,Female,21,Beloved,Toni Morrison,32.93518999,-96.36613352,Mobile,University,0
183.57.48.84-10.42.0.151-80-42112-6,Male,19,Mrs. Dalloway,Virginia Woolf,30.51117713,-97.69703976,Mobile,College,0
10.42.0.211-67.129.144.48-52728-80-6,Female,21,To the Lighthouse,Virginia Woolf,30.51090008,-97.69716604,Mobile,University,0
10.42.0.211-10.42.0.1-43721-53-17,Female,19,The Magician's Nephew,C.S. Lewis,26.31744507,-98.66971609,Mobile,College,0
174.35.73.97-10.42.0.211-80-54412-6,Male,19,Harry Potter and the Order of the Phoenix,J.K. Rowling,43.70417055,-116.6285465,Tab,College,0
10.42.0.211-10.42.0.1-61233-53-17,Female,17,The Sun Also Rises,Ernest Hemingway,29.60082279,-98.70363757,Mobile,School,1
10.42.0.211-36.110.213.49-51340-80-6,Male,19,The Good Earth,Pearl S. Buck,34.12116094,-101.4511,Mobile,College,1
10.42.0.211-31.13.73.3-47990-443-6,Male,17,Silas Marner,George Eliot,30.71018891,-94.94143286,Mobile,School,0
10.42.0.211-64.71.142.120-50831-443-6,Male,21,Love in the Time of Cholera,Gabriel Garc¡a M rquez,30.34583796,-94.18521449,Mobile,University,0
172.217.6.206-10.42.0.42-80-48122-6,Male,21,Rebecca,Daphne Du Maurier,30.03392219,-90.0154491,Mobile,University,0
10.42.0.151-52.84.61.117-47225-443-6,Female,19,Jude the Obscure,Thomas Hardy,29.97175048,-90.10417536,Mobile,College,1
10.42.0.211-10.42.0.1-51819-53-17,Female,21,Twilight,Stephenie Meyer,32.63588375,-93.72560571,Mobile,University,1
192.229.173.136-10.42.0.151-443-43154-6,Female,21,A Passage to India,E.M. Forster,30.03888575,-89.92727376,Mobile,University,1
180.76.148.209-10.42.0.211-80-38708-6,Male,17,The Plague,Albert Camus,34.89828991,-82.07234792,Mobile,School,1
175.100.207.232-10.42.0.211-443-60550-6,Male,17,Nicholas Nickleby,Charles Dickens,30.45295197,-97.98236905,Mobile,School,1
221.228.208.94-10.42.0.42-80-33208-6,Female,17,The Pearl,John Steinbeck,30.48821174,-91.1488693,Mobile,School,0
10.42.0.211-10.42.0.1-12900-53-17,Male,17,Ethan Frome,Edith Wharton,30.01904944,-90.07625503,Mobile,School,1
220.243.219.55-10.42.0.42-80-40099-6,Male,21,The Tale of Genji,Murasaki Shikibu,30.58058543,-91.12557185,Mobile,University,0
172.217.6.238-10.42.0.151-80-57702-6,Male,17,The Giver,Lois Lowry,42.60591723,-113.723055,Mobile,School,0
10.42.0.211-103.235.46.212-46504-443-6,Male,17,The Alchemist,Paulo Coelho,42.06608785,-72.85458981,Mobile,School,0
10.42.0.211-77.234.42.92-54619-443-6,Female,17,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,42.09424462,-72.57501344,Computer,School,1
10.42.0.211-106.11.92.1-48985-443-6,Male,17,Robinson Crusoe,Daniel Defoe,41.65035125,-70.31700092,Mobile,School,0
202.77.129.185-10.42.0.211-80-36092-6,Male,21,Tender is the Night,F. Scott Fitzgerald,42.56332547,-70.89006449,Mobile,University,1
10.42.0.1-10.42.0.42-53-65089-17,Male,19,The Idiot,Fyodor Dostoyevsky,42.28275565,-71.1192787,Mobile,College,0
202.77.129.150-10.42.0.151-80-58283-6,Male,21,Hatchet,Gary Paulsen,32.20852819,-98.67583457,Computer,University,1
172.217.10.238-10.42.0.211-443-50602-6,Male,17,The Kite Runner,Khaled Hosseini,41.71535321,-71.13167422,Mobile,School,0
182.22.24.124-10.42.0.211-443-53913-6,Male,21,One Flew Over the Cuckoo's Nest,Ken Kesey,30.37510395,-94.33363956,Mobile,University,1
183.79.215.136-10.42.0.42-443-34783-6,Female,21,The Portrait of a Lady,Henry James,30.01916481,-95.57251672,Tab,University,1
10.42.0.211-10.42.0.1-48184-53-17,Male,21,The Outsiders,S.E. Hinton,42.69124792,-71.14498904,Mobile,University,0
10.42.0.211-104.118.220.50-60572-443-6,Male,19,Ben-Hur,Lew Wallace,41.69698187,-70.50477611,Mobile,College,1
10.42.0.151-103.235.46.211-56588-443-6,Male,17,The Mayor of Casterbridge,Thomas Hardy,32.34413958,-98.30245908,Mobile,School,0
152.163.56.2-10.42.0.211-443-60209-6,Male,21,"Cry, The Beloved Country",Alan Paton,42.11194673,-72.5641272,Mobile,University,0
10.42.0.151-10.42.0.1-20303-53-17,Female,17,The Last Battle,C.S. Lewis,42.1332339,-72.57389006,Mobile,School,1
10.42.0.211-104.192.108.27-52137-80-6,Female,21,Captains Courageous,Rudyard Kipling,34.63899034,-102.7194829,Mobile,University,1
172.217.10.3-10.42.0.151-443-36801-6,Male,21,The Metamorphosis,Franz Kafka,42.04391892,-71.86997542,Mobile,University,0
172.217.10.4-10.42.0.151-443-58544-6,Female,21,The Magic Mountain (Der Zauberberg),Thomas Mann,44.83617574,-93.65874959,Mobile,University,1
10.42.0.151-10.42.0.1-47335-53-17,Female,17,James and the Giant Peach,Roald Dahl,39.35542974,-76.60108099,Mobile,School,0
10.42.0.151-10.42.0.1-50952-53-17,Male,17,The Horse and His Boy,C.S. Lewis,35.17902569,-106.5494548,Mobile,School,1
172.217.3.106-10.42.0.211-443-38436-6,Male,21,Angels & Demons,Dan Brown,32.76516741,-97.19775818,Mobile,University,0
10.42.0.151-10.42.0.1-19451-53-17,Male,17,The Voyage of the Dawn Treader,C.S. Lewis,42.50695231,-71.08599303,Mobile,School,1
180.149.136.194-10.42.0.211-443-39345-6,Female,21,The Bell Jar,Sylvia Plath,42.5890144,-83.07822884,Mobile,University,0
10.42.0.1-10.42.0.42-53-7759-17,Male,17,Women in Love,D.H. Lawrence,32.32192208,-96.64699123,Mobile,School,0
216.58.219.238-10.42.0.42-443-57197-6,Female,19,The Yearling,Marjorie Kinnan Rawlings,40.7561588,-74.14741289,Computer,College,0
10.42.0.211-106.11.92.1-49264-443-6,Female,17,O Pioneers!,Willa Cather,39.16770328,-77.26077028,Mobile,School,0
222.73.28.96-10.42.0.211-80-47961-6,Female,19,The Handmaid's Tale,Margaret Atwood,39.10341645,-77.26593342,Mobile,College,0
183.79.250.251-10.42.0.211-443-54399-6,Male,19,The Moonstone,Wilkie Collins,40.62094118,-73.91334281,Mobile,College,1
192.229.173.173-10.42.0.211-80-39952-6,Male,19,The Old Curiosity Shop,Charles Dickens,38.1149588,-87.55163895,Mobile,College,1
172.217.12.206-10.42.0.211-443-37249-6,Female,21,Little Dorrit,Charles Dickens,35.6232005,-86.70039887,Mobile,University,0
180.163.255.159-10.42.0.211-443-60226-6,Male,17,Prince Caspian: The Return to Narnia,C.S. Lewis,36.31574517,-86.86794109,Computer,School,0
10.42.0.211-10.42.0.1-7721-53-17,Male,21,Sister Carrie,Theodore Dreiser,36.19268657,-85.48652885,Mobile,University,0
10.42.0.211-13.93.152.202-54187-443-6,Male,17,The Silver Chair,C.S. Lewis,27.78552677,-97.91328986,Computer,School,1
208.80.154.224-10.42.0.211-443-41415-6,Female,19,The Hunger Games,Suzanne Collins,33.17722574,-94.99021232,Mobile,College,1
172.217.11.46-10.42.0.211-443-36373-6,Female,21,This Side of Paradise,F. Scott Fitzgerald,42.42836455,-83.03048265,Mobile,University,1
10.42.0.151-106.39.169.66-52294-80-6,Female,21,Eug‚nie Grandet,Honor‚ de Balzac,32.7409423,-96.64086248,Mobile,University,1
10.42.0.211-10.42.0.1-59903-53-17,Male,19,Of Human Bondage,W. Somerset Maugham,32.8496886,-96.70944103,Mobile,College,1
10.42.0.211-23.206.162.129-39571-80-6,Male,17,Dream of the Red Chamber,Cao Xueqin,43.96435723,-86.2781408,Mobile,School,0
10.42.0.1-10.42.0.42-53-39869-17,Female,17,Life of Pi,Yann Martel,42.33516303,-85.35860641,Mobile,School,1
180.149.136.194-10.42.0.211-443-33000-6,Male,19,Harry Potter and the Deathly Hallows,J.K. Rowling,41.78247022,-72.51720349,Computer,College,0
10.42.0.151-66.102.255.61-37352-80-6,Male,17,Invisible Man,Ralph Ellison,42.08700035,-75.92033963,Tab,School,0
10.42.0.211-119.146.74.33-50788-443-6,Male,19,Steppenwolf,Hermann Hesse,32.77781876,-79.98145202,Mobile,College,0
172.217.10.131-10.42.0.151-443-57607-6,Male,21,The Sorrows of Young Werther,Johann Wolfgang von Goethe,45.52819302,-122.4721991,Mobile,University,1
10.42.0.42-64.71.142.110-44985-80-6,Male,21,Bridge to Terabithia,Katherine Paterson,31.72354692,-82.34009591,Mobile,University,0
198.11.132.178-10.42.0.211-443-41230-6,Female,21,The Invisible Man,H.G. Wells,31.70576606,-87.77411178,Mobile,University,1
172.217.9.238-10.42.0.211-443-33553-6,Male,19,Holes,Louis Sachar,33.32111889,-86.19743734,Mobile,College,0
202.77.129.230-10.42.0.211-80-47955-6,Female,17,Siddhartha,Hermann Hesse,32.67371322,-115.4879245,Mobile,School,1
10.42.0.211-64.71.142.124-38648-443-6,Male,17,A Tree Grows in Brooklyn,Betty Smith,37.63819589,-97.32108276,Mobile,School,0
182.22.65.136-10.42.0.211-443-57981-6,Male,17,"Through the Looking-Glass, and What Alice Found There",Lewis Carroll,37.51478368,-82.50084309,Computer,School,1
10.42.0.42-72.30.3.43-49217-443-6,Female,19,In Cold Blood,Truman Capote,32.9581934,-93.13690156,Mobile,College,1
180.149.153.234-10.42.0.211-80-52477-6,Male,17,The House of the Spirits,Isabel Allende,30.69215203,-92.39784835,Mobile,School,0
10.42.0.1-10.42.0.42-53-13511-17,Female,17,Adam Bede,George Eliot,41.79495782,-72.36768926,Computer,School,1
180.149.134.142-10.42.0.211-80-41278-6,Female,17,The Betrothed,Alessandro Manzoni,36.72726939,-79.9628125,Mobile,School,0
172.217.10.14-10.42.0.211-443-57430-6,Male,17,The Book Thief,Markus Zusak,43.07454655,-70.9450768,Computer,School,0
172.217.12.174-10.42.0.151-443-39157-6,Male,17,Their Eyes Were Watching God,Zora Neale Hurston,36.33391811,-94.44611951,Mobile,School,1
172.217.12.136-10.42.0.151-443-36812-6,Female,17,One Day in the Life of Ivan Denisovich,Aleksandr Isaevich Solzhenitsyn,41.36574173,-72.212112,Mobile,School,1
199.16.156.43-10.42.0.151-443-33509-6,Male,17,The Sea Wolf,Jack London,33.58345234,-111.8007986,Mobile,School,0
10.42.0.151-40.122.44.96-34536-443-6,Female,19,Catching Fire,Suzanne Collins,41.98447639,-87.70094067,Computer,College,1
172.217.12.142-10.42.0.211-443-49526-6,Male,19,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,58.37489876,-134.5914665,Mobile,College,0
10.42.0.211-54.192.38.154-53340-443-6,Male,17,Death Comes for the Archbishop,Willa Cather,57.06221686,-135.3409539,Mobile,School,1
172.217.10.142-10.42.0.42-443-37627-6,Female,17,The House of Mirth,Edith Wharton,31.11698953,-84.16037135,Mobile,School,0
219.142.78.162-10.42.0.151-80-41745-6,Female,17,Light in August,William Faulkner,40.1776244,-94.82172704,Mobile,School,1
10.42.0.211-69.147.64.34-46373-443-6,Female,17,The Pickwick Papers,Charles Dickens,42.45339451,-83.19526925,Mobile,School,0
180.149.153.234-10.42.0.211-80-49577-6,Male,19,Remembrance of Things Past,Marcel Proust,41.84902605,-87.74695646,Mobile,College,0
10.42.0.151-10.42.0.1-43455-53-17,Male,21,Barchester Towers and the Warden,Anthony Trollope,35.14113487,-89.96356627,Mobile,University,0
10.42.0.151-10.42.0.1-1303-53-17,Female,19,The Bridge of San Luis Rey,Thornton Wilder,35.05397605,-89.87866103,Mobile,College,0
10.42.0.151-52.218.49.108-47762-80-6,Female,17,The Help,Kathryn Stockett,32.62297157,-96.95524308,Mobile,School,0
203.205.179.170-10.42.0.211-80-50103-6,Female,17,Murder on the Orient Express,Agatha Christie,33.32460784,-96.77709575,Computer,School,1
10.42.0.42-106.11.129.143-55642-443-6,Female,17,The Lovely Bones,Alice Sebold,42.84481661,-71.73406576,Computer,School,1
10.42.0.211-72.21.206.53-49770-443-6,Male,17,The Appeal,John Grisham,42.60892245,-72.58898387,Mobile,School,0
10.42.0.42-106.11.92.1-44676-443-6,Male,19,Dombey And Son,Charles Dickens,36.37145227,-99.62396488,Computer,College,0
172.217.6.234-10.42.0.211-443-56032-6,Female,21,Slaughterhouse-Five,Kurt Vonnegut,47.25445658,-122.5352125,Mobile,University,0
203.205.158.62-10.42.0.211-80-33443-6,Female,17,An American Tragedy,Theodore Dreiser,33.45646251,-112.0812066,Mobile,School,1
10.42.0.151-10.42.0.1-4315-53-17,Male,21,The Bluest Eye,Toni Morrison,37.57686244,-122.3809994,Mobile,University,1
10.42.0.211-66.102.255.61-36643-443-6,Male,17,Little House In the Big Woods,Laura Ingalls Wilder,29.74256192,-95.50952232,Mobile,School,1
203.205.144.184-10.42.0.151-80-40790-6,Female,17,Germinal,mile Zola,42.62792291,-82.58557534,Tab,School,1
10.42.0.211-123.125.115.164-47715-443-6,Male,17,The Heart Is a Lonely Hunter,Carson McCullers,42.63129483,-82.54381867,Computer,School,1
10.42.0.151-103.235.46.39-50643-80-6,Male,19,The Woman In White,Wilkie Collins,42.63261033,-82.54318259,Computer,College,0
10.42.0.211-36.110.213.49-60366-80-6,Male,19,"Absalom, Absalom!",William Faulkner,43.60321027,-83.91963596,Mobile,College,1
10.42.0.151-31.13.80.5-54547-443-6,Male,17,A Painted House,John Grisham,44.32563612,-69.86423057,Mobile,School,0
10.42.0.211-31.13.80.5-39369-443-6,Female,19,The Girl With the Dragon Tattoo,Stieg Larsson,43.08818569,-85.25391882,Mobile,College,0
172.217.10.110-10.42.0.151-443-37018-6,Female,21,A Room With a View,E.M. Forster,43.41015979,-84.60909281,Mobile,University,0
10.42.0.211-98.139.225.43-50398-443-6,Female,21,Watership Down,Richard Adams,41.82443732,-86.36745662,Mobile,University,1
203.205.158.63-10.42.0.211-80-38560-6,Female,21,Memoirs of a Geisha,Arthur Golden,42.55875389,-84.85069312,Mobile,University,0
10.42.0.42-103.43.91.18-50884-443-6,Female,21,Our Mutual Friend,Charles Dickens,42.55664467,-82.90900297,Mobile,University,1
192.229.173.136-10.42.0.211-443-36901-6,Female,21,Babbitt,Sinclair Lewis,43.26682776,-82.53366738,Mobile,University,0
172.217.3.106-10.42.0.211-443-53133-6,Male,21,The Red Pony,John Steinbeck,42.32292077,-83.23473277,Mobile,University,1
202.77.129.230-10.42.0.211-80-44977-6,Female,17,All the King's Men,Robert Penn Warren,43.9420814,-69.96219036,Mobile,School,0
10.42.0.211-52.84.139.210-53435-80-6,Female,17,Things Fall Apart,Chinua Achebe,44.25092071,-70.03916343,Mobile,School,1
192.229.173.173-10.42.0.211-443-48497-6,Male,19,Lorna Doone,R.D. Blackmore,44.44082124,-69.74471173,Mobile,College,1
172.217.6.238-10.42.0.151-443-33866-6,Male,19,Johnny Tremain,Esther Forbes,33.62900874,-117.700552,Tab,College,0
10.42.0.211-98.139.199.205-37100-443-6,Female,19,Anne of Avonlea,L.M. Montgomery,37.97736405,-122.3277989,Mobile,College,1
10.42.0.211-103.7.30.118-45944-80-6,Female,21,Tuck Everlasting,Natalie Babbitt,34.16259137,-118.4272852,Mobile,University,0
10.42.0.1-10.42.0.42-53-64910-17,Male,17,The BFG,Roald Dahl,34.67356815,-118.1133524,Computer,School,0
10.42.0.211-10.42.0.1-43186-53-17,Female,19,Cannery Row,John Steinbeck,38.52671714,-122.7848372,Computer,College,1
10.42.0.151-121.12.98.64-33778-80-6,Male,19,The Joy Luck Club,Amy Tan,34.05537934,-118.3315403,Computer,College,1
10.42.0.211-58.63.236.212-42039-443-6,Male,19,The Silmarillion,J.R.R. Tolkien,36.25192913,-119.3100861,Mobile,College,0
10.42.0.211-64.71.142.124-55735-443-6,Female,17,Roots,Alex Haley,33.03073761,-111.3714346,Mobile,School,1
180.96.74.33-10.42.0.151-80-44789-6,Male,17,Little House on the Prairie,Laura Ingalls Wilder,33.53225023,-112.2212029,Mobile,School,0
172.217.11.14-10.42.0.151-443-55884-6,Male,17,Native Son,Richard Wright,28.47245623,-81.36646914,Mobile,School,1
208.80.154.224-10.42.0.211-443-53567-6,Female,21,Stuart Little,E.B. White,33.68072909,-88.32735603,Mobile,University,0
209.10.120.24-10.42.0.211-80-41414-6,Male,17,Cross Fire,James Patterson,33.97828713,-118.1921385,Computer,School,1
172.217.12.170-10.42.0.151-443-33092-6,Female,19,The Power and the Glory,Graham Greene,42.65734232,-83.33141019,Mobile,College,0
203.205.158.63-10.42.0.211-80-51834-6,Female,21,A Clockwork Orange,Anthony Burgess,30.85926613,-83.95230938,Mobile,University,0
10.42.0.211-64.71.142.110-57930-443-6,Male,21,The Phantom of the Opera,Gaston Leroux,42.21872264,-84.42151041,Mobile,University,0
172.217.10.238-10.42.0.211-443-45492-6,Female,17,The Martian Chronicles,Ray Bradbury,42.7265217,-85.13849888,Mobile,School,0
172.217.3.100-10.42.0.151-443-47424-6,Male,21,The Road,Cormac McCarthy,42.581435,-84.8021494,Mobile,University,0
172.217.12.206-10.42.0.42-443-41863-6,Male,17,The Way of All Flesh,Samuel Butler,41.39112851,-75.66411696,Mobile,School,1
10.42.0.211-104.254.66.16-44501-80-6,Female,21,Diary of a Wimpy Kid: The Long Haul,Jeff Kinney,43.45692073,-83.89311978,Mobile,University,1
172.217.3.99-10.42.0.151-443-41874-6,Female,17,Villette,Charlotte Bront‰,37.59264893,-90.63366846,Mobile,School,0
10.42.0.151-106.11.129.143-58315-443-6,Male,17,The Curious Incident of the Dog In the Night-Time,Mark Haddon,42.26759182,-84.42685934,Computer,School,0
174.35.73.108-10.42.0.42-80-50255-6,Female,21,The Mysterious Island,Jules Verne,35.20767328,-111.6337764,Mobile,University,0
10.42.0.1-10.42.0.42-53-1367-17,Male,17,Song of Solomon,Toni Morrison,32.88977061,-109.8242922,Mobile,School,1
203.130.53.126-10.42.0.42-80-50846-6,Male,21,Nana,mile Zola,31.34087584,-109.5432225,Tab,University,1
151.101.21.140-10.42.0.211-443-42595-6,Male,21,Quo Vadis,Henryk Sienkiewicz,34.59474717,-118.1548769,Mobile,University,1
10.42.0.211-10.42.0.1-7856-53-17,Male,19,Main Street,Sinclair Lewis,33.3796583,-111.9971873,Mobile,College,1
10.42.0.211-72.21.206.121-34201-443-6,Female,21,Matilda,Roald Dahl,33.27959091,-111.7610312,Mobile,University,1
172.217.10.14-10.42.0.151-443-41432-6,Male,21,Lolita,Vladimir Vladimirovich Nabokov,33.28577306,-111.6970923,Mobile,University,0
10.42.0.211-104.193.88.102-55887-443-6,Male,21,Paper Towns,John Green,33.44193442,-112.3125758,Mobile,University,1
172.217.6.202-10.42.0.151-443-58639-6,Male,19,Sounder,William H. Armstrong,33.44337515,-111.8274449,Mobile,College,0
216.58.219.194-10.42.0.42-443-36769-6,Male,21,"Are You There God? It's Me, Margaret",Judy Blume,33.04499137,-109.3217971,Mobile,University,0
172.217.3.110-10.42.0.42-443-60183-6,Male,17,The Notebook,Nicholas Sparks,33.49173911,-112.2543309,Mobile,School,0
10.42.0.211-10.42.0.1-46561-53-17,Female,21,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,34.25822625,-118.5054119,Mobile,University,1
10.42.0.42-66.198.178.91-57417-443-6,Female,17,Atlas Shrugged,Ayn Rand,33.57562253,-112.1739992,Mobile,School,0
174.35.73.78-10.42.0.151-80-48211-6,Male,17,The Fountainhead,Ayn Rand,33.45789642,-112.1323895,Mobile,School,1
10.42.0.42-62.138.0.117-51683-80-6,Male,17,Number the Stars,Lois Lowry,30.11314206,-97.31591831,Mobile,School,0
10.42.0.1-10.42.0.42-53-9299-17,Female,17,The Firm,John Grisham,40.2849861,-76.98537985,Mobile,School,1
203.205.158.53-10.42.0.42-80-50110-6,Female,19,Swann's Way,Marcel Proust,39.56212017,-94.45359696,Mobile,College,0
172.217.2.110-10.42.0.151-443-36184-6,Male,21,Ender's Game,Orson Scott Card,37.89372398,-81.99181928,Mobile,University,1
172.217.3.106-10.42.0.211-443-49160-6,Male,19,The Name of the Rose,Umberto Eco,34.90314454,-82.25578918,Mobile,College,1
10.42.0.151-119.146.74.34-42421-80-6,Male,17,A Time to Kill,John Grisham,37.50054404,-122.2604641,Mobile,School,0
172.217.10.131-10.42.0.151-443-60476-6,Female,17,Water for Elephants,Sara Gruen,41.44162703,-81.85606102,Mobile,School,1
172.217.9.234-10.42.0.151-443-38065-6,Male,17,The Time Machine,H.G. Wells,40.27370363,-86.03995371,Mobile,School,0
172.217.2.106-10.42.0.211-443-59370-6,Female,19,Eragon,Christopher Paolini,36.57439809,-115.6765823,Mobile,College,0
172.217.11.46-10.42.0.42-443-36670-6,Male,17,The Hitchhiker's Guide to the Galaxy,Douglas Adams,35.23815769,-111.6687802,Mobile,School,1
10.42.0.151-14.204.144.143-39504-80-6,Male,21,Buddenbrooks,Thomas Mann,36.15547107,-91.92435391,Mobile,University,1
10.42.0.211-10.42.0.1-12329-53-17,Male,21,A Thousand Splendid Suns,Khaled Hosseini,34.03019971,-94.35953398,Mobile,University,0
10.42.0.211-40.122.162.208-40888-443-6,Female,17,The Witch of Blackbird Pond,Elizabeth George Speare,33.99657261,-118.3094788,Mobile,School,1
224.0.0.251-10.42.0.1-5353-5353-17,Male,19,And Then There Were None,Agatha Christie,39.93438241,-75.55615535,Tab,College,0
10.42.0.42-108.174.11.1-52108-80-6,Male,21,A Separate Peace,John Knowles,33.67237957,-117.713205,Mobile,University,1
172.217.10.106-10.42.0.151-443-33034-6,Male,21,Breaking Dawn,Stephenie Meyer,34.21655213,-118.4493931,Mobile,University,0
10.42.0.211-23.203.49.224-39850-443-6,Male,19,As I Lay Dying,William Faulkner,40.02422443,-80.02802037,Mobile,College,1
10.42.0.211-104.193.88.109-46258-80-6,Female,21,The Girl Who Played With Fire,Stieg Larsson,33.96965371,-118.1132316,Mobile,University,0
10.42.0.151-54.239.17.112-46735-443-6,Male,21,Where the Red Fern Grows,Wilson Rawls,41.88358857,-93.81412773,Mobile,University,0
